genmodel_id,year,original_sales
59_36,2007.0,0
59_36,2008.0,0
59_36,2009.0,0
59_36,2010.0,0
59_36,2011.0,0
59_36,2012.0,0
59_36,2013.0,0
59_36,2014.0,3
59_36,2015.0,929
59_36,2016.0,1346
59_36,2017.0,1849
59_36,2018.0,1859
59_36,2019.0,1980
59_36,2020.0,810
59_37,2001.0,0
59_37,2002.0,74
59_37,2003.0,229
59_37,2004.0,176
59_37,2005.0,162
59_37,2006.0,52
59_37,2007.0,10
59_37,2008.0,1
59_37,2009.0,0
59_37,2010.0,0
59_37,2011.0,0
59_37,2012.0,0
59_37,2013.0,0
59_37,2014.0,0
59_37,2015.0,0
59_37,2016.0,0
59_37,2017.0,0
59_37,2018.0,0
59_37,2019.0,0
59_37,2020.0,0
59_38,2001.0,0
59_38,2002.0,0
59_38,2003.0,0
59_38,2004.0,226
59_38,2005.0,364
59_38,2006.0,385
59_38,2007.0,457
59_38,2008.0,502
59_38,2009.0,454
59_38,2010.0,446
59_38,2011.0,486
59_38,2012.0,567
59_38,2013.0,662
59_38,2014.0,645
59_38,2015.0,125
59_38,2016.0,1
59_38,2017.0,0
59_38,2018.0,0
59_38,2019.0,0
59_38,2020.0,0
59_39,2001.0,8
59_39,2002.0,11
59_39,2003.0,17
59_39,2004.0,23
59_39,2005.0,40
59_39,2006.0,66
59_39,2007.0,71
59_39,2008.0,113
59_39,2009.0,414
59_39,2010.0,426
59_39,2011.0,318
59_39,2012.0,506
59_39,2013.0,485
59_39,2014.0,572
59_39,2015.0,525
59_39,2016.0,990
59_39,2017.0,1238
59_39,2018.0,1432
59_39,2019.0,2114
59_39,2020.0,729
59_40,2001.0,0
59_40,2002.0,0
59_40,2003.0,0
59_40,2004.0,0
59_40,2005.0,0
59_40,2006.0,0
59_40,2007.0,0
59_40,2008.0,0
59_40,2009.0,0
59_40,2010.0,0
59_40,2011.0,0
59_40,2012.0,0
59_40,2013.0,0
59_40,2014.0,0
59_40,2015.0,0
59_40,2016.0,0
59_40,2017.0,0
59_40,2018.0,0
59_40,2019.0,4
59_40,2020.0,2
59_7,2001.0,0
59_7,2002.0,9
59_7,2003.0,17
59_7,2004.0,3
59_7,2005.0,1
59_7,2006.0,1
59_7,2007.0,0
59_7,2008.0,0
59_7,2009.0,0
59_7,2010.0,1
59_7,2011.0,0
59_7,2012.0,0
59_7,2013.0,0
59_7,2014.0,0
59_7,2015.0,0
59_7,2016.0,0
59_7,2017.0,0
59_7,2018.0,0
59_7,2019.0,1
59_7,2020.0,0
59_8,2001.0,1719
59_8,2002.0,2535
59_8,2003.0,3482
59_8,2004.0,3008
59_8,2005.0,5597
59_8,2006.0,7638
59_8,2007.0,8348
59_8,2008.0,8325
59_8,2009.0,7892
59_8,2010.0,6895
59_8,2011.0,5864
59_8,2012.0,5591
59_8,2013.0,16288
59_8,2014.0,24248
59_8,2015.0,27082
59_8,2016.0,37366
59_8,2017.0,39355
59_8,2018.0,40848
59_8,2019.0,47026
59_8,2020.0,34775
59_9,2001.0,0
59_9,2002.0,0
59_9,2003.0,0
59_9,2004.0,0
59_9,2005.0,0
59_9,2006.0,0
59_9,2007.0,0
59_9,2008.0,0
59_9,2009.0,0
59_9,2010.0,0
59_9,2011.0,0
59_9,2012.0,0
59_9,2013.0,0
59_9,2014.0,0
59_9,2015.0,634
59_9,2016.0,1605
59_9,2017.0,3138
59_9,2018.0,4122
59_9,2019.0,9067
59_9,2020.0,5205
61_1,2001.0,0
61_1,2002.0,0
61_1,2003.0,0
61_1,2004.0,0
61_1,2005.0,0
61_1,2006.0,0
61_1,2007.0,0
61_1,2008.0,0
61_1,2009.0,29
61_1,2010.0,102
61_1,2011.0,63
61_1,2012.0,61
61_1,2013.0,54
61_1,2014.0,64
61_1,2015.0,62
61_1,2016.0,91
61_1,2017.0,49
61_1,2018.0,35
61_1,2019.0,0
61_1,2020.0,0
62_1,2001.0,0
62_1,2002.0,0
62_1,2003.0,0
62_1,2004.0,0
62_1,2005.0,0
62_1,2006.0,0
62_1,2007.0,0
62_1,2008.0,0
62_1,2009.0,0
62_1,2010.0,1952
62_1,2011.0,2377
62_1,2012.0,2278
62_1,2013.0,2488
62_1,2014.0,3869
62_1,2015.0,4702
62_1,2016.0,3263
62_1,2017.0,3860
62_1,2018.0,2251
62_1,2019.0,1477
62_1,2020.0,1425
62_10,2001.0,0
62_10,2002.0,0
62_10,2003.0,5
62_10,2004.0,287
62_10,2005.0,531
62_10,2006.0,554
62_10,2007.0,384
62_10,2008.0,143
62_10,2009.0,264
62_10,2010.0,3
62_10,2011.0,0
62_10,2012.0,0
62_10,2013.0,0
62_10,2014.0,0
62_10,2015.0,0
62_10,2016.0,0
62_10,2017.0,0
62_10,2018.0,0
62_10,2019.0,0
62_10,2020.0,0
62_13,2001.0,12
62_13,2002.0,11
62_13,2003.0,7
62_13,2004.0,4
62_13,2005.0,3
62_13,2006.0,4
62_13,2007.0,1
62_13,2008.0,1
62_13,2009.0,0
62_13,2010.0,2
62_13,2011.0,0
62_13,2012.0,0
62_13,2013.0,0
62_13,2014.0,0
62_13,2015.0,0
62_13,2016.0,0
62_13,2017.0,0
62_13,2018.0,0
62_13,2019.0,0
62_13,2020.0,1
62_14,2001.0,91
62_14,2002.0,26
62_14,2003.0,55
62_14,2004.0,277
62_14,2005.0,1376
62_14,2006.0,1366
62_14,2007.0,1161
62_14,2008.0,1818
62_14,2009.0,1462
62_14,2010.0,2212
62_14,2011.0,1534
62_14,2012.0,28
62_14,2013.0,0
62_14,2014.0,15
62_14,2015.0,4
62_14,2016.0,0
62_14,2017.0,0
62_14,2018.0,0
62_14,2019.0,0
62_14,2020.0,0
62_15,2001.0,0
62_15,2002.0,0
62_15,2003.0,0
62_15,2004.0,0
62_15,2005.0,0
62_15,2006.0,0
62_15,2007.0,0
62_15,2008.0,0
62_15,2009.0,0
62_15,2010.0,0
62_15,2011.0,0
62_15,2012.0,0
62_15,2013.0,2245
62_15,2014.0,1784
62_15,2015.0,1542
62_15,2016.0,1381
62_15,2017.0,1250
62_15,2018.0,1069
62_15,2019.0,1114
62_15,2020.0,701
62_16,2001.0,0
62_16,2002.0,0
62_16,2003.0,43
62_16,2004.0,381
62_16,2005.0,272
62_16,2006.0,136
62_16,2007.0,1905
62_16,2008.0,2263
62_16,2009.0,1592
62_16,2010.0,1791
62_16,2011.0,1476
62_16,2012.0,1200
62_16,2013.0,2046
62_16,2014.0,7149
62_16,2015.0,12296
62_16,2016.0,10295
62_16,2017.0,8198
62_16,2018.0,10457
62_16,2019.0,8195
62_16,2020.0,4407
62_17,2001.0,4
62_17,2002.0,8
62_17,2003.0,4
62_17,2004.0,8
62_17,2005.0,2
62_17,2006.0,1
62_17,2007.0,1
62_17,2008.0,0
62_17,2009.0,0
62_17,2010.0,0
62_17,2011.0,0
62_17,2012.0,0
62_17,2013.0,0
62_17,2014.0,2
62_17,2015.0,1
62_17,2016.0,0
62_17,2017.0,0
62_17,2018.0,0
62_17,2019.0,0
62_17,2020.0,0
62_18,2001.0,1211
62_18,2002.0,1847
62_18,2003.0,2869
62_18,2004.0,5516
62_18,2005.0,5713
62_18,2006.0,4078
62_18,2007.0,2954
62_18,2008.0,1169
62_18,2009.0,643
62_18,2010.0,975
62_18,2011.0,1025
62_18,2012.0,619
62_18,2013.0,841
62_18,2014.0,1401
62_18,2015.0,1743
62_18,2016.0,1392
62_18,2017.0,955
62_18,2018.0,969
62_18,2019.0,651
62_18,2020.0,566
62_2,2001.0,109
62_2,2002.0,223
62_2,2003.0,691
62_2,2004.0,526
62_2,2005.0,21
62_2,2006.0,0
62_2,2007.0,0
62_2,2008.0,0
62_2,2009.0,0
62_2,2010.0,0
62_2,2011.0,0
62_2,2012.0,0
62_2,2013.0,0
62_2,2014.0,0
62_2,2015.0,0
62_2,2016.0,0
62_2,2017.0,0
62_2,2018.0,0
62_2,2019.0,0
62_2,2020.0,0
62_21,2001.0,229
62_21,2002.0,547
62_21,2003.0,860
62_21,2004.0,1163
62_21,2005.0,637
62_21,2006.0,5
62_21,2007.0,0
62_21,2008.0,0
62_21,2009.0,0
62_21,2010.0,0
62_21,2011.0,0
62_21,2012.0,0
62_21,2013.0,0
62_21,2014.0,0
62_21,2015.0,1
62_21,2016.0,1
62_21,2017.0,0
62_21,2018.0,0
62_21,2019.0,0
62_21,2020.0,0
62_22,2001.0,45
62_22,2002.0,91
62_22,2003.0,99
62_22,2004.0,8
62_22,2005.0,0
62_22,2006.0,0
62_22,2007.0,0
62_22,2008.0,0
62_22,2009.0,0
62_22,2010.0,0
62_22,2011.0,0
62_22,2012.0,0
62_22,2013.0,0
62_22,2014.0,0
62_22,2015.0,0
62_22,2016.0,0
62_22,2017.0,0
62_22,2018.0,0
62_22,2019.0,0
62_22,2020.0,0
62_3,2001.0,91
62_3,2002.0,113
62_3,2003.0,78
62_3,2004.0,794
62_3,2005.0,3505
62_3,2006.0,4641
62_3,2007.0,5715
62_3,2008.0,5896
62_3,2009.0,4604
62_3,2010.0,2881
62_3,2011.0,1833
62_3,2012.0,1572
62_3,2013.0,528
62_3,2014.0,0
62_3,2015.0,0
62_3,2016.0,0
62_3,2017.0,0
62_3,2018.0,0
62_3,2019.0,0
62_3,2020.0,0
62_6,2001.0,0
62_6,2002.0,9
62_6,2003.0,4
62_6,2004.0,5
62_6,2005.0,9
62_6,2006.0,2
62_6,2007.0,0
62_6,2008.0,2
62_6,2009.0,0
62_6,2010.0,0
62_6,2011.0,0
62_6,2012.0,0
62_6,2013.0,0
62_6,2014.0,0
62_6,2015.0,0
62_6,2016.0,0
62_6,2017.0,0
62_6,2018.0,0
62_6,2019.0,0
62_6,2020.0,0
62_7,2001.0,3
62_7,2002.0,1
62_7,2003.0,0
62_7,2004.0,1
62_7,2005.0,1
62_7,2006.0,3
62_7,2007.0,1
62_7,2008.0,1
62_7,2009.0,0
62_7,2010.0,0
62_7,2011.0,0
62_7,2012.0,0
62_7,2013.0,0
62_7,2014.0,0
62_7,2015.0,0
62_7,2016.0,0
62_7,2017.0,101
62_7,2018.0,5496
62_7,2019.0,3929
62_7,2020.0,1195
62_8,2001.0,1
62_8,2002.0,1
62_8,2003.0,0
62_8,2004.0,0
62_8,2005.0,0
62_8,2006.0,0
62_8,2007.0,0
62_8,2008.0,0
62_8,2009.0,0
62_8,2010.0,0
62_8,2011.0,0
62_8,2012.0,0
62_8,2013.0,0
62_8,2014.0,0
62_8,2015.0,0
62_8,2016.0,0
62_8,2017.0,0
62_8,2018.0,0
62_8,2019.0,0
62_8,2020.0,0
62_9,2001.0,78
62_9,2002.0,77
62_9,2003.0,33
62_9,2004.0,0
62_9,2005.0,0
62_9,2006.0,0
62_9,2007.0,0
62_9,2008.0,0
62_9,2009.0,0
62_9,2010.0,0
62_9,2011.0,0
62_9,2012.0,0
62_9,2013.0,0
62_9,2014.0,0
62_9,2015.0,0
62_9,2016.0,0
62_9,2017.0,0
62_9,2018.0,0
62_9,2019.0,0
62_9,2020.0,0
63_2,2001.0,0
63_2,2002.0,0
63_2,2003.0,0
63_2,2004.0,0
63_2,2005.0,0
63_2,2006.0,0
63_2,2007.0,0
63_2,2008.0,1
63_2,2009.0,7
63_2,2010.0,1
63_2,2011.0,5
63_2,2012.0,5
63_2,2013.0,4
63_2,2014.0,4
63_2,2015.0,12
63_2,2016.0,2
63_2,2017.0,0
63_2,2018.0,0
63_2,2019.0,0
63_2,2020.0,0
63_3,2001.0,0
63_3,2002.0,0
63_3,2003.0,0
63_3,2004.0,0
63_3,2005.0,29
63_3,2006.0,22
63_3,2007.0,47
63_3,2008.0,40
63_3,2009.0,71
63_3,2010.0,76
63_3,2011.0,86
63_3,2012.0,50
63_3,2013.0,60
63_3,2014.0,62
63_3,2015.0,97
63_3,2016.0,102
63_3,2017.0,54
63_3,2018.0,60
63_3,2019.0,84
63_3,2020.0,101
63_4,2001.0,35
63_4,2002.0,23
63_4,2003.0,11
63_4,2004.0,15
63_4,2005.0,1
63_4,2006.0,0
63_4,2007.0,0
63_4,2008.0,0
63_4,2009.0,0
63_4,2010.0,0
63_4,2011.0,0
63_4,2012.0,3
63_4,2013.0,6
63_4,2014.0,1
63_4,2015.0,6
63_4,2016.0,7
63_4,2017.0,5
63_4,2018.0,9
63_4,2019.0,1
63_4,2020.0,0
63_5,2001.0,0
63_5,2002.0,0
63_5,2003.0,0
63_5,2004.0,25
63_5,2005.0,23
63_5,2006.0,14
63_5,2007.0,22
63_5,2008.0,32
63_5,2009.0,34
63_5,2010.0,35
63_5,2011.0,29
63_5,2012.0,19
63_5,2013.0,21
63_5,2014.0,28
63_5,2015.0,28
63_5,2016.0,31
63_5,2017.0,29
63_5,2018.0,28
63_5,2019.0,25
63_5,2020.0,10
64_1,2001.0,0
64_1,2002.0,86
64_1,2003.0,449
64_1,2004.0,1327
64_1,2005.0,1202
64_1,2006.0,769
64_1,2007.0,574
64_1,2008.0,347
64_1,2009.0,128
64_1,2010.0,0
64_1,2011.0,0
64_1,2012.0,0
64_1,2013.0,0
64_1,2014.0,0
64_1,2015.0,0
64_1,2016.0,0
64_1,2017.0,0
64_1,2018.0,0
64_1,2019.0,0
64_1,2020.0,0
64_10,2001.0,0
64_10,2002.0,3
64_10,2003.0,14
64_10,2004.0,9
64_10,2005.0,6
64_10,2006.0,1
64_10,2007.0,0
64_10,2008.0,0
64_10,2009.0,0
64_10,2010.0,0
64_10,2011.0,0
64_10,2012.0,0
64_10,2013.0,0
64_10,2014.0,0
64_10,2015.0,0
64_10,2016.0,0
64_10,2017.0,0
64_10,2018.0,0
64_10,2019.0,0
64_10,2020.0,0
64_13,2001.0,0
64_13,2002.0,0
64_13,2003.0,0
64_13,2004.0,0
64_13,2005.0,0
64_13,2006.0,0
64_13,2007.0,0
64_13,2008.0,0
64_13,2009.0,551
64_13,2010.0,253
64_13,2011.0,174
64_13,2012.0,137
64_13,2013.0,125
64_13,2014.0,144
64_13,2015.0,138
64_13,2016.0,145
64_13,2017.0,234
64_13,2018.0,149
64_13,2019.0,130
64_13,2020.0,94
64_14,2001.0,0
64_14,2002.0,0
64_14,2003.0,0
64_14,2004.0,0
64_14,2005.0,0
64_14,2006.0,0
64_14,2007.0,0
64_14,2008.0,0
64_14,2009.0,0
64_14,2010.0,4898
64_14,2011.0,19905
64_14,2012.0,26803
64_14,2013.0,35049
64_14,2014.0,36929
64_14,2015.0,38016
64_14,2016.0,36790
64_14,2017.0,35455
64_14,2018.0,23275
64_14,2019.0,18506
64_14,2020.0,17697
64_16,2001.0,0
64_16,2002.0,0
64_16,2003.0,0
64_16,2004.0,0
64_16,2005.0,0
64_16,2006.0,0
64_16,2007.0,0
64_16,2008.0,0
64_16,2009.0,0
64_16,2010.0,0
64_16,2011.0,450
64_16,2012.0,479
64_16,2013.0,1298
64_16,2014.0,3081
64_16,2015.0,4040
64_16,2016.0,3966
64_16,2017.0,4613
64_16,2018.0,4885
64_16,2019.0,5040
64_16,2020.0,8098
64_17,2001.0,8139
64_17,2002.0,12880
64_17,2003.0,17717
64_17,2004.0,17910
64_17,2005.0,22432
64_17,2006.0,22424
64_17,2007.0,15554
64_17,2008.0,15998
64_17,2009.0,17162
64_17,2010.0,16759
64_17,2011.0,12910
64_17,2012.0,11629
64_17,2013.0,11531
64_17,2014.0,14232
64_17,2015.0,13116
64_17,2016.0,10781
64_17,2017.0,12179
64_17,2018.0,9599
64_17,2019.0,8433
64_17,2020.0,6266
64_19,2001.0,0
64_19,2002.0,0
64_19,2003.0,0
64_19,2004.0,2
64_19,2005.0,380
64_19,2006.0,360
64_19,2007.0,198
64_19,2008.0,184
64_19,2009.0,204
64_19,2010.0,108
64_19,2011.0,14
64_19,2012.0,2
64_19,2013.0,0
64_19,2014.0,1
64_19,2015.0,0
64_19,2016.0,1
64_19,2017.0,0
64_19,2018.0,1
64_19,2019.0,0
64_19,2020.0,0
64_2,2001.0,0
64_2,2002.0,0
64_2,2003.0,0
64_2,2004.0,0
64_2,2005.0,0
64_2,2006.0,0
64_2,2007.0,0
64_2,2008.0,0
64_2,2009.0,222
64_2,2010.0,612
64_2,2011.0,331
64_2,2012.0,133
64_2,2013.0,132
64_2,2014.0,133
64_2,2015.0,172
64_2,2016.0,185
64_2,2017.0,155
64_2,2018.0,139
64_2,2019.0,104
64_2,2020.0,87
64_20,2001.0,0
64_20,2002.0,0
64_20,2003.0,1
64_20,2004.0,1
64_20,2005.0,1
64_20,2006.0,0
64_20,2007.0,2
64_20,2008.0,0
64_20,2009.0,0
64_20,2010.0,0
64_20,2011.0,0
64_20,2012.0,0
64_20,2013.0,1
64_20,2014.0,0
64_20,2015.0,0
64_20,2016.0,0
64_20,2017.0,0
64_20,2018.0,0
64_20,2019.0,1
64_20,2020.0,0
64_21,2001.0,0
64_21,2002.0,0
64_21,2003.0,0
64_21,2004.0,0
64_21,2005.0,5
64_21,2006.0,11636
64_21,2007.0,14887
64_21,2008.0,17709
64_21,2009.0,16285
64_21,2010.0,15125
64_21,2011.0,12564
64_21,2012.0,11810
64_21,2013.0,11838
64_21,2014.0,22024
64_21,2015.0,15077
64_21,2016.0,10861
64_21,2017.0,5109
64_21,2018.0,0
64_21,2019.0,0
64_21,2020.0,0
64_22,2001.0,0
64_22,2002.0,0
64_22,2003.0,0
64_22,2004.0,0
64_22,2005.0,0
64_22,2006.0,0
64_22,2007.0,0
64_22,2008.0,0
64_22,2009.0,1
64_22,2010.0,214
64_22,2011.0,308
64_22,2012.0,294
64_22,2013.0,511
64_22,2014.0,225
64_22,2015.0,220
64_22,2016.0,258
64_22,2017.0,100
64_22,2018.0,37
64_22,2019.0,0
64_22,2020.0,0
64_23,2001.0,0
64_23,2002.0,0
64_23,2003.0,0
64_23,2004.0,0
64_23,2005.0,0
64_23,2006.0,0
64_23,2007.0,0
64_23,2008.0,0
64_23,2009.0,0
64_23,2010.0,0
64_23,2011.0,0
64_23,2012.0,0
64_23,2013.0,0
64_23,2014.0,0
64_23,2015.0,0
64_23,2016.0,0
64_23,2017.0,102
64_23,2018.0,7
64_23,2019.0,8
64_23,2020.0,8
64_24,2001.0,0
64_24,2002.0,0
64_24,2003.0,0
64_24,2004.0,0
64_24,2005.0,956
64_24,2006.0,1643
64_24,2007.0,1616
64_24,2008.0,723
64_24,2009.0,688
64_24,2010.0,507
64_24,2011.0,662
64_24,2012.0,412
64_24,2013.0,396
64_24,2014.0,330
64_24,2015.0,0
64_24,2016.0,0
64_24,2017.0,0
64_24,2018.0,0
64_24,2019.0,0
64_24,2020.0,0
64_25,2001.0,46
64_25,2002.0,84
64_25,2003.0,90
64_25,2004.0,209
64_25,2005.0,162
64_25,2006.0,62
64_25,2007.0,47
64_25,2008.0,24
64_25,2009.0,11
64_25,2010.0,0
64_25,2011.0,0
64_25,2012.0,0
64_25,2013.0,0
64_25,2014.0,0
64_25,2015.0,0
64_25,2016.0,0
64_25,2017.0,0
64_25,2018.0,0
64_25,2019.0,0
64_25,2020.0,0
64_28,2001.0,0
64_28,2002.0,0
64_28,2003.0,0
64_28,2004.0,0
64_28,2005.0,0
64_28,2006.0,0
64_28,2007.0,0
64_28,2008.0,0
64_28,2009.0,3968
64_28,2010.0,4399
64_28,2011.0,2206
64_28,2012.0,1879
64_28,2013.0,505
64_28,2014.0,0
64_28,2015.0,0
64_28,2016.0,0
64_28,2017.0,0
64_28,2018.0,0
64_28,2019.0,0
64_28,2020.0,0
64_3,2001.0,1928
64_3,2002.0,4198
64_3,2003.0,4787
64_3,2004.0,7738
64_3,2005.0,9077
64_3,2006.0,2334
64_3,2007.0,31
64_3,2008.0,0
64_3,2009.0,0
64_3,2010.0,1
64_3,2011.0,0
64_3,2012.0,0
64_3,2013.0,0
64_3,2014.0,0
64_3,2015.0,0
64_3,2016.0,0
64_3,2017.0,0
64_3,2018.0,0
64_3,2019.0,0
64_3,2020.0,0
64_30,2001.0,0
64_30,2002.0,0
64_30,2003.0,1
64_30,2004.0,0
64_30,2005.0,4
64_30,2006.0,21
64_30,2007.0,45
64_30,2008.0,39
64_30,2009.0,11
64_30,2010.0,5
64_30,2011.0,40
64_30,2012.0,12
64_30,2013.0,11
64_30,2014.0,18
64_30,2015.0,0
64_30,2016.0,0
64_30,2017.0,0
64_30,2018.0,0
64_30,2019.0,0
64_30,2020.0,0
64_31,2001.0,421
64_31,2002.0,888
64_31,2003.0,1146
64_31,2004.0,1373
64_31,2005.0,1830
64_31,2006.0,1249
64_31,2007.0,16
64_31,2008.0,1
64_31,2009.0,0
64_31,2010.0,0
64_31,2011.0,0
64_31,2012.0,0
64_31,2013.0,0
64_31,2014.0,0
64_31,2015.0,0
64_31,2016.0,0
64_31,2017.0,0
64_31,2018.0,0
64_31,2019.0,0
64_31,2020.0,0
64_32,2001.0,0
64_32,2002.0,0
64_32,2003.0,0
64_32,2004.0,0
64_32,2005.0,0
64_32,2006.0,0
64_32,2007.0,0
64_32,2008.0,0
64_32,2009.0,0
64_32,2010.0,0
64_32,2011.0,0
64_32,2012.0,0
64_32,2013.0,0
64_32,2014.0,1369
64_32,2015.0,7823
64_32,2016.0,6287
64_32,2017.0,4080
64_32,2018.0,1971
64_32,2019.0,0
64_32,2020.0,0
64_33,2001.0,3
64_33,2002.0,0
64_33,2003.0,1
64_33,2004.0,0
64_33,2005.0,0
64_33,2006.0,3
64_33,2007.0,13323
64_33,2008.0,16116
64_33,2009.0,25705
64_33,2010.0,33155
64_33,2011.0,34500
64_33,2012.0,41187
64_33,2013.0,45787
64_33,2014.0,44914
64_33,2015.0,56147
64_33,2016.0,58132
64_33,2017.0,57548
64_33,2018.0,47376
64_33,2019.0,49307
64_33,2020.0,32264
64_35,2001.0,16
64_35,2002.0,4
64_35,2003.0,4
64_35,2004.0,7
64_35,2005.0,8
64_35,2006.0,11
64_35,2007.0,12
64_35,2008.0,11
64_35,2009.0,13
64_35,2010.0,2
64_35,2011.0,1
64_35,2012.0,2
64_35,2013.0,4
64_35,2014.0,3
64_35,2015.0,1
64_35,2016.0,0
64_35,2017.0,0
64_35,2018.0,0
64_35,2019.0,1
64_35,2020.0,0
64_36,2001.0,21
64_36,2002.0,6
64_36,2003.0,21
64_36,2004.0,11
64_36,2005.0,7
64_36,2006.0,1
64_36,2007.0,3
64_36,2008.0,10
64_36,2009.0,1
64_36,2010.0,0
64_36,2011.0,0
64_36,2012.0,0
64_36,2013.0,0
64_36,2014.0,0
64_36,2015.0,0
64_36,2016.0,0
64_36,2017.0,0
64_36,2018.0,0
64_36,2019.0,0
64_36,2020.0,0
64_37,2001.0,0
64_37,2002.0,1
64_37,2003.0,2
64_37,2004.0,0
64_37,2005.0,0
64_37,2006.0,0
64_37,2007.0,0
64_37,2008.0,0
64_37,2009.0,0
64_37,2010.0,0
64_37,2011.0,0
64_37,2012.0,0
64_37,2013.0,0
64_37,2014.0,0
64_37,2015.0,0
64_37,2016.0,0
64_37,2017.0,0
64_37,2018.0,0
64_37,2019.0,0
64_37,2020.0,0
64_38,2001.0,310
64_38,2002.0,451
64_38,2003.0,560
64_38,2004.0,677
64_38,2005.0,337
64_38,2006.0,60
64_38,2007.0,5
64_38,2008.0,0
64_38,2009.0,0
64_38,2010.0,0
64_38,2011.0,0
64_38,2012.0,0
64_38,2013.0,0
64_38,2014.0,0
64_38,2015.0,0
64_38,2016.0,0
64_38,2017.0,0
64_38,2018.0,0
64_38,2019.0,0
64_38,2020.0,0
64_41,2001.0,143
64_41,2002.0,1000
64_41,2003.0,2919
64_41,2004.0,4958
64_41,2005.0,6932
64_41,2006.0,7122
64_41,2007.0,5430
64_41,2008.0,3763
64_41,2009.0,2151
64_41,2010.0,1468
64_41,2011.0,2131
64_41,2012.0,1696
64_41,2013.0,1595
64_41,2014.0,3851
64_41,2015.0,8218
64_41,2016.0,14851
64_41,2017.0,16721
64_41,2018.0,8884
64_41,2019.0,5587
64_41,2020.0,4508
64_5,2001.0,1
64_5,2002.0,2
64_5,2003.0,16
64_5,2004.0,35
64_5,2005.0,7
64_5,2006.0,6
64_5,2007.0,11
64_5,2008.0,11
64_5,2009.0,26
64_5,2010.0,854
64_5,2011.0,73
64_5,2012.0,0
64_5,2013.0,0
64_5,2014.0,0
64_5,2015.0,0
64_5,2016.0,1
64_5,2017.0,0
64_5,2018.0,0
64_5,2019.0,0
64_5,2020.0,0
64_7,2001.0,0
64_7,2002.0,0
64_7,2003.0,0
64_7,2004.0,0
64_7,2005.0,0
64_7,2006.0,0
64_7,2007.0,0
64_7,2008.0,0
64_7,2009.0,0
64_7,2010.0,0
64_7,2011.0,0
64_7,2012.0,0
64_7,2013.0,0
64_7,2014.0,19
64_7,2015.0,74
64_7,2016.0,98
64_7,2017.0,111
64_7,2018.0,58
64_7,2019.0,213
64_7,2020.0,265
65_2,2001.0,0
65_2,2002.0,0
65_2,2003.0,0
65_2,2004.0,0
65_2,2005.0,0
65_2,2006.0,0
65_2,2007.0,0
65_2,2008.0,0
65_2,2009.0,0
65_2,2010.0,0
65_2,2011.0,0
65_2,2012.0,0
65_2,2013.0,0
65_2,2014.0,1
65_2,2015.0,0
65_2,2016.0,1
65_2,2017.0,0
65_2,2018.0,1
65_2,2019.0,0
65_2,2020.0,0
66_1,2001.0,3
66_1,2002.0,30
66_1,2003.0,17
66_1,2004.0,5
66_1,2005.0,18
66_1,2006.0,9
66_1,2007.0,11
66_1,2008.0,16
66_1,2009.0,4
66_1,2010.0,4
66_1,2011.0,2
66_1,2012.0,0
66_1,2013.0,0
66_1,2014.0,0
66_1,2015.0,0
66_1,2016.0,0
66_1,2017.0,1
66_1,2018.0,0
66_1,2019.0,0
66_1,2020.0,0
66_2,2001.0,0
66_2,2002.0,0
66_2,2003.0,0
66_2,2004.0,0
66_2,2005.0,0
66_2,2006.0,0
66_2,2007.0,0
66_2,2008.0,0
66_2,2009.0,105
66_2,2010.0,1
66_2,2011.0,1
66_2,2012.0,1
66_2,2013.0,1
66_2,2014.0,1
66_2,2015.0,0
66_2,2016.0,0
66_2,2017.0,0
66_2,2018.0,0
66_2,2019.0,0
66_2,2020.0,0
66_3,2001.0,17
66_3,2002.0,78
66_3,2003.0,52
66_3,2004.0,18
66_3,2005.0,9
66_3,2006.0,7
66_3,2007.0,2
66_3,2008.0,1
66_3,2009.0,1
66_3,2010.0,1
66_3,2011.0,0
66_3,2012.0,0
66_3,2013.0,0
66_3,2014.0,0
66_3,2015.0,0
66_3,2016.0,0
66_3,2017.0,0
66_3,2018.0,0
66_3,2019.0,0
66_3,2020.0,0
68_1,2001.0,0
68_1,2002.0,70
68_1,2003.0,87
68_1,2004.0,90
68_1,2005.0,99
68_1,2006.0,102
68_1,2007.0,83
68_1,2008.0,75
68_1,2009.0,27
68_1,2010.0,10
68_1,2011.0,1
68_1,2012.0,0
68_1,2013.0,0
68_1,2014.0,0
68_1,2015.0,0
68_1,2016.0,0
68_1,2017.0,0
68_1,2018.0,0
68_1,2019.0,0
68_1,2020.0,0
68_2,2001.0,0
68_2,2002.0,0
68_2,2003.0,0
68_2,2004.0,0
68_2,2005.0,0
68_2,2006.0,101
68_2,2007.0,310
68_2,2008.0,224
68_2,2009.0,383
68_2,2010.0,459
68_2,2011.0,403
68_2,2012.0,335
68_2,2013.0,168
68_2,2014.0,10
68_2,2015.0,0
68_2,2016.0,0
68_2,2017.0,1
68_2,2018.0,0
68_2,2019.0,0
68_2,2020.0,0
68_3,2001.0,43
68_3,2002.0,41
68_3,2003.0,36
68_3,2004.0,54
68_3,2005.0,54
68_3,2006.0,53
68_3,2007.0,39
68_3,2008.0,37
68_3,2009.0,28
68_3,2010.0,30
68_3,2011.0,2
68_3,2012.0,0
68_3,2013.0,0
68_3,2014.0,0
68_3,2015.0,0
68_3,2016.0,0
68_3,2017.0,0
68_3,2018.0,0
68_3,2019.0,0
